ID;Name
8030;Scott Edwards Electronics
9930;Scott Safety
5065;SCR
8912;Screaming Circuits
11701;Screen Gems Furniture
7181;Screen Magic
7883;Screenflex
12179;Screenly
9625;Screw Conveyor Corporation
13753;Scruffs
9710;SCS
14861;SCT
7652;SD Technology
10835;SDC
10587;Se-Kure
5856;Sea Gull Lighting
9354;SEA Wire
11122;Sea-Fire
7715;Seacomp
6442;Seacor
919;Seagate
3488;Sealcon
847;Sealectro
10477;Sealed Air
1034;Sealed Unit Parts
7665;Sealevel Systems
13248;Sealey
7403;Sealing Devices
9615;SealMaster
9733;Sealtite
8365;Sealtron
6772;Searan
3933;Seasonic
1633;Seastrom
5959;Seatek
1907;Seaward
13704;SECATEC
13808;SECH SA
1485;Seco
11783;Seco Tools
1484;Seco-Larm
7418;Secos
6834;Securall
11110;Securitech
9879;Securitron
1487;Security Sources
6049;SecurityMan
7754;SecurityTronix
4824;Sedeco
13618;SEDES GROUP
14003;Sedis
5195;Sedlbauer
6148;See All Industries
8017;SEED DSP
12359;Seek Thermal
3829;Seekonk Precision Tools
5673;Seelye
8623;Seepex
7543;SEEQ
11422;SEGA
1634;SEI
4723;Seiki
712;Seiko
11548;Seismic Audio
4106;Seiwa
5392;Sekisui Chemical
4852;Seko
5466;Sekonix
330;Selco
3936;Selec
920;Selecta
6138;Selecto
4893;Selectron
8575;SELF Electronics
13686;SELFA
7512;Sellstrom
10124;SELS
1489;Semco
8436;Semcor
1887;Semelab
4592;Semflex
2332;Semi-M
2547;Semicoa
3362;Semicon Components
7291;Semiconductor Circuits
3361;Semiconductor Technology
331;Semikron
14872;Semiment
14222;SemiQ
4856;Semisouth
3923;Semitec
7136;Semitel
8504;Semitron
3364;Semitronics
14668;Semiware
14572;Sempermed
6717;SEMS Screws
578;Semtech
8020;Senasys
8289;Senator
13611;Sencera
5642;Senco
1490;Sencore
9778;Seneca
3291;SenGenuity
7210;Senior Industries
14254;Senix
4505;Senju Metal Industry
5958;Senko
1491;Sennheiser
6767;Senodia Technologies
14027;SENQCIA MAXCO
14553;SENSAPHONE
1986;Sensata
7792;Sensata / Airpax
12023;Sensata / BEI Sensors
6178;Sensear
13352;SENSEPEEK
7182;Sensgard
8641;Sensidyne
11883;SensiEDGE
5725;Sensinode
921;Sensirion
6321;Sensit Technologies
2040;Sensitron Semiconductor
10738;Sensolute
3543;Sensonor Technologies
1934;Sensopart
7953;Sensorex
2245;Sensortechnics
14905;SENSORTEK
1035;Sensory
975;Sensotec
1036;Senstronics
10548;Sensu
10549;Sensus
179;Sensym
180;SenSym ICT
10077;Sentec
5565;Sentinel Connector Systems
2353;Sentrol Industrial
9572;Sentry Group
1057;Seoul Semiconductor
12038;Seoul Viosys
5039;SEPA
580;Sequoia
10985;Serenco
4110;Serious Integrated
5982;Serno
332;Serpac
6037;ServerWorks
1492;Servisol
7220;Servo Dynamics
10691;SES
2800;SES Trims
8327;SES-Sterling
5926;Sescom
9027;Setra
9670;SetWear Products
7878;Seventh Generation
3107;SEW-Eurodrive
12021;Sexy Sparkles
1416;Seymour
1493;SFA
12918;Sfera Labs
14001;Sferaco
343;Sfernice
14866;SFI
5838;SG Micro
1044;SGI
5395;sglux
8727;SGS Tool
7663;SGX Sensortech
11656;Shaanxi Hongxing Electronic Components
9691;Shaanxi Machinery & Equipment
11668;Shaanxi Shinhom Enterprise
3703;Shakeproof
1960;Shallcross
15012;Shallox
1955;Shallx
5663;Shamrock Controls
7581;Shanghai Belling
12258;Shanghai High-Flying Electronics
7431;Shanghai Meixing Electronics
14600;Shanghai Mingda Microelectronics
14915;SHANGHAI PUFENG OPTO ELEC TECH
14610;Shanghai Siproin Microelectronics
14862;Shanghai Super Semiconductor
8536;Shanko
10341;Shannon
8409;SharkBite
4680;Sharon Piping
1494;Sharp
581;Sharp Microelectronics
8955;Sharpe Valves
1495;Shat-R-Shield
10710;Shaviv
9209;Shaw Plugs
1239;Shawmut
7209;Shaxon
9917;Shelby
7020;Sheldon Manufacturing
3711;Shelly
14709;SHENG FENG
6450;Sheng Ri Hardware Factory
14901;Shenzhen Allvision Tech
14714;SHENZHEN ATOM TECH
6764;Shenzhen Baikang Optical
14691;Shenzhen Fuman Elec
14630;Shenzhen JDT Fuse
14578;Shenzhen Kinghelm Elec
14564;Shenzhen lanson electronics
14591;Shenzhen SCTF Elec
14894;Shenzhen Sunyuan Tech
11311;Shenzhen Yang Xing Technology
14608;Shenzhen Yezhan Elec.
14712;Shenzhen Zhihao Elec
6195;Shepherd Hardware
2166;Shercon
2346;Sherwood
5445;Shesto
14958;SHI International Corp
7286;Shian Yih
9530;ShieldMark
5232;Shieldme
12411;Shikues
1394;Shimpo
1058;Shin Chin
12394;Shin-Etsu Chemical Co.
4718;Shinagawa Shoko
13492;SHINANO
713;Shindengen
6209;Shining Fair
13392;Shinko
7135;Shinmei
11006;Shinn Fu
10430;Shinry Technologies
7751;Shinybow
5782;Shinyei
9082;Shipboard Cable
7668;ShiraTech
14330;ShiRui
13040;Shiu Li Technology
3727;Shoals Technology Group
7230;Shoei
9817;Shoes For Crews
7301;Shogyo
11479;Shop For Battery
6260;Shop-Vac
6221;Shopsmith
582;Shore Holders
13265;SHORI
12181;Short Crust
14606;SHOU HAN
6539;Shoulder Electronics
3625;Showa Best Glove
4615;Showin
1496;Shred-Et
12462;ShrinkMate
14616;Shuntian
10595;Shur-Line
3713;Shur-Lok
922;Shure
8119;Shurflo
333;Shurite
10530;Shurjoint
5686;Shurtape
10104;Shyuan Ya
15147;SI Electronics
10540;SI TECH
7531;SI-TAC
8276;sia Abrasives
7170;Siano
923;SIBA
4080;Siber
1497;Sick Optic Electronic
4033;SICK Sensors
602;Sidactor
3197;SIE Connect
7922;Siebe
11744;Siedle
4320;Siegrist Orel
1620;Siemans
924;Siemens
8125;Siemon
12797;Sierra Circuits Inc
2145;Sierra ESD
2425;Sierra IC
3771;Sierra Instruments
12936;Sierra Monitor
12987;Sierra Pacific
4306;Sierra Wireless
10818;Sievert
4499;Sievi
1919;Sifam
7545;Sigasi
5468;SiGe Semiconductor
11958;Sigfox
13309;SIGI
12433;Siglent
1368;Sigma
3501;Sigma Designs
13047;Sigma Electric
6739;Sigma Instruments
11106;Sigma-Aldrich
11484;SigmasTek
6038;Sigmatel
9794;Sign Comply
3295;Signal and Power Delivery Systems
4222;Signal Construct
2033;Signal Technologies
1037;Signal Transformer
12640;SignalQuest
5863;Signamax
1498;Signatrol
11836;Signet
1621;Signetics
12693;Signify
8492;Signode
2548;Signum Systems
10649;SII Semiconductor
1800;SIIG
4366;Sikorsky
14140;SILBERTOOL
9409;Silego
13460;Silent Coat
11708;Silergy
2305;Silex Technology
6412;Silicon General Semiconductors
4167;Silicon Image
583;Silicon Labs
12806;Silicon Labs SCT
3390;Silicon Microstructures
4300;Silicon Motion
12483;Silicon Power
925;Silicon Sensing Systems
10683;Silicon Spread
1727;Silicon Storage Tech
3478;Silicon System
12310;Silicon Technology
6371;Silicon Touch Technology
11805;Silicon Turnkey Solutions
334;Siliconix
2749;Silla
335;Silonex
4493;Siltek
14349;Silver Fox
9804;Silver King
2924;Silverline
1821;Silverstone
4059;Silvertel
714;Silvertronic
4916;Sima
945;Simco
14253;SIMCO-ION
3921;Simcom
10047;Simel
10410;Simet
6032;Simex
5895;Simkar
11488;Simon & Schuster
5383;Simon Safety
3620;Simonds
8768;Simple Green
8078;simplehuman
715;SimpleTech
7252;Simplex
3894;Simprotec
336;Simpson
8533;Simpson Strong-Tie
4902;Simrit
1991;Simtek
5020;Sincera
12405;Sincerity Tech
584;Singatron
4378;Singer
2933;Singular Controlls
5522;Sino-American Electronics
14644;SINO-IC
14729;SINOMICON
8886;Sinopower
13340;Sinovoip
10166;Sinpro
7309;Sioen
8750;Sioux Chief
8749;Sioux Tools
1499;Sip
2158;Sipel
926;Sipex
4032;Sipin
11146;Sircle
13199;Sirectifier
1500;Sirena
585;Sirenza
10977;Siretta
7416;SiRF
2003;Sirit
8288;Sitesafe Contractor
3374;SiTime
3896;Siward
5649;Sixnet
9915;SJE-Rhombus
13189;SJK
4265;SK Hand Tool
5373;SK Kohki
2234;Skan-A-Matic
4112;SKB Cases
9806;Skechers
13361;Skeleton Technologies
6280;Skellerup
1501;SKF
9851;Skidbuster
10578;Skidbusters
3836;Skil Tools
8497;Skilcraft
11187;Skip Hop
9595;SKM Industries
8814;Skolnik
8443;Skottie
9084;Skross
3881;SKS Kontakttechnik
4270;SKS-Kontakte
10577;Skullerz
7359;Skutch
10659;SkyBell
2259;Skyetek
14869;Skygate
12528;SkyHigh Memory
2769;Skyjacker
7401;Skylink
2590;Skynet Electronics
2339;Skywalker Communications
7078;Skywell
15162;Skyworks Direct
1967;Skyworks Solutions
1624;SL
586;SL Power
8362;SL Power / Condor/Ault
8013;Slant/Fin
11186;SleepSafe Beds
11038;Slide Sledge
3593;Sliger Designs
7237;SlimAge
9199;Slime
10012;Slingmax
14585;Slkor
6113;Sloan Valve
337;SloanLED
10049;Slugger
13009;Slugger By Fein
5156;SLV Lighting
832;Slyvania
14444;SMART
927;Smart Cable
6208;Smart Design
8638;Smart Gasket
2621;Smart Modular Technologies
5262;Smart Storage Systems
3831;Smart Tweezers
5916;SmartAVI
6627;Smartec
5207;Smarteq
11672;Smarticase
4257;SmartPro Tools
7692;SMARTRAC
6702;Smartronix
3293;SmartTool Technologies
10908;SmartWasher
338;SMC
10443;SMC Diode Solutions
9438;Smead
3871;SMEC
11283;Smedbo
11509;Smeg
14131;SMITEC
8990;Smith & Wesson
8465;Smith Bearing
6112;Smith Equipment
8985;Smith-Blair
8989;Smith-Cooper
10653;Smiths Connectors
8988;Smiths Group
12250;Smiths Interconnect
11066;Smiths Medical
2870;Smittybilt
7071;SMK Electronics
7072;SMK-Link
7389;SMOR Cases
587;SMOS
588;SMSC
13966;SMT Electronic Technology
3041;Snap
10539;Snap Circuits
9934;Snap-Loc
4722;Snap-on Tools
9190;Snap-Tite
8966;SnapConnect
2918;SNG
13945;Snom
13383;SNT Sensortechnik
11011;Snyder Industries
589;Soberton
1647;SOC
12418;SOCAY
11807;Società Italiana Resistor
12315;Socionext
5713;Société des Composants Record
1636;Socket Screws
11875;SOCLE Technology
9790;Socomec
3574;Soder-Wick
7534;Sofasco
11185;Sofix
14659;SOFNG
14127;SOFRAGRAF
1749;Soft Devices
928;Softec
5449;SoftRISC
5891;SOG
14086;Sogiant
13840;SOL-EXPERT
14904;SOLA-IC
339;Sola/Hevi-Duty
10370;SolaHD
7563;Solar Light Company
7321;Solar Technology International
2329;Solarbotics
8181;Solarcon
590;Solarex
4426;Solarland
3565;Solartech Power
1982;Solartron Metrology
10726;Solarworld
4638;Solberg
13278;Solder Peak
14504;SOLDER-IT
4598;SolderCore
5527;Solectria
4368;Solectron
8271;Solent
14157;Solentec
10604;Soler & Palau
11184;Soleus Air
2264;Solico
3372;Solid State Devices
9362;Solid State Inc
7726;Solid State Manufacturing
10304;Solid State Optronics
1783;Solid State Scientific
10349;SolidRun
2549;Solitron Devices
10328;Sollatek
10945;Solo
9067;Solo Cup
3776;Solomon Systech
5037;Solvay
13324;SOMLABS
5151;Sommer Cable
1059;Song Chuan
14278;Songtian Electronics
1825;SonicWall
15058;sonifex
3848;Sonin
13393;Sonion
6374;Sonitron
15223;SONiX
13433;SONLUX
4015;Sonnenschein
14569;Sonoff
7765;Sonora
1948;Sony Ericsson
7484;Sorbent Products
3792;Sorensen
13696;Sorny Roong
10091;SOS electronic
4364;Soshin
1954;Sota
1503;Sound Advice
1504;Sound Around
14530;Sound Components
10560;Soundcraft
7595;Soundlab
2284;Source Photonics
10809;SourceAmerica
341;Souriau
8835;South Atlantic
11290;Southbend Appliances
1630;Southco
10776;Southern Champion Tray
8779;Southern Electronics
9960;Southern Fasteners
4963;Southwire
10839;Southworth
9410;Sovella
10867;Soyee
14801;Soynia
1505;Soyo Tek
3243;SP Devices
10522;SP Scienceware
7207;SPA Builders
3922;Space Age Electronics
14276;Space Coast Electronics
3358;Space Electronics
4885;Spacecraft
9929;SpacePak
6852;Spaenaur
11147;Spalding
13200;SPAMEL
10196;Span Instruments
1506;Spansion
9453;Sparco
12372;SparkLAN Communication
8503;Sparkle
3287;Sparkle Power
3113;Sparkleled
9189;Spartan
9924;Spartan Scientific
1507;Spaun
6891;Spax
929;SPC
11930;SPC Pneumatics
4803;Speaka
3542;Speakercraft
7479;Speakman
8280;Spear & Jackson
6802;Spears Manufacturing
7527;SPEC
10979;SPEC Sensors
2502;Specap
3967;Specialty Cable
2047;Specialty Electronics
9594;Specialty Manufacturing
12264;Specialty Product Technologies
5182;Specified Technologies
5812;Speck
342;Speco Technologies
6437;SpecTek
2754;Spectra Premium
3496;Spectra Symbol
633;Spectra-Strip
8630;Spectra/Mesh
8614;Spectra/Por
3465;Spectrah Dynamics
2761;Spectre
344;Spectrol
5793;Spectroline
930;Spectronics
3216;Spectrum Advanced Specialty Products
4624;Spectrum Chemical
716;Spectrum Control
2551;Spectrum Controls
2550;Spectrum Digital
3667;Spectrum Sensors & Controls
13550;SPEED
12313;Speed United Electronics
8200;Speedaire
7877;Speedclean
9880;Speedglas
8008;Speedi-Boot
8009;Speedi-Grille
8004;Speedi-Products
10553;Speedlink
3714;Speedsert
7876;Speedtech
13954;SPEEDY RJ45
1597;Speer
9784;Speirs Robertson
1508;Spelsberg
4950;Spence Engineering
6916;Sper Scientific
11183;Spherex
12273;Sphero
717;SPI
8357;SPI Westek
10096;SPI-Connects
12460;Spida Fixings
11090;Spikenzie Labs
12641;Spin Semiconductor
12988;Spiralock
8694;spiraxsarco
13312;Spirig
7740;Spirol
8129;Spitznagel
2827;Sportz
12885;SpotSee
7590;Spracht
345;Sprague
8350;Sprague Goodman
6939;Sprayon
11825;Spreadfast
3797;Sprecher + Schuh
6818;Spring USA
5661;Spring Vale
6385;Springer Controls
11531;Springer International Publishing
3966;Springmasters
13317;SPRINGRC
1663;SPS
13404;SPSCAP
14674;SPTECH
6806;SPX Service Solutions
2686;Spyder
931;Square D
11387;Square Enix
8759;Sqwincher
4137;SR Components
7720;SR Passives
12686;SRA Soldering Products
11639;SRAM
346;SRC Devices
14590;SRD(Shenzhen Sincerity Tech)
9313;SRI Connector Gage
3874;SRT
13598;SSA
2072;SSAC Controls
2834;SSBC
14927;SSC
490;SSEC
556;SSG
4851;SSI Schaefer
2337;SSI Technologies
719;SST
11954;SST Sensing
2642;ST-Ericsson
11504;St. Martin's Press
10821;STA-RITE
7610;Stabila
13444;STABILO
2681;Stabilus
8627;Stable Temp
1039;Stack Electronics
3828;Stack-On
8073;Stackbin
347;Stackpole Electronics
348;Staco Energy Products
4372;Staco Systems
6207;Stadium
3344;Staedtler
1694;Staffall
1509;Stag Instruments
11822;Stage Ninja
10360;Stageline
12721;Stahl GmbH
2367;Stahlin
4506;Stahlwille
14465;Stainless Steel Products
9674;Stamos Germany
2965;Stampede
349;Stancor
1510;Standa
6925;Standard Abrasives
3234;Standard Communications
3283;Standard Crystal
1511;Standard Fastenings
10110;Standard Inserts
2552;Standard Microsystems
2763;Standard Motor Products
3849;Standard Pneumatics
7870;Standard Portable
4611;Standard Products
7862;Standard Pump
6341;Standard Technical Merchandise
9085;Standard Wire
3855;Standard-K
5657;Standex-Meder Electronics
8386;Stanley Black & Decker
10718;Stanley Commercial Hardware
592;Stanley Electric
10944;Stanley Security
352;Stanley Tools
6990;Stanley Vidmar
3328;Stannol
11357;Stansport
2777;Stant
4390;Stantel
9497;Star Headlight & Lantern
9975;Star Metal
1935;Star Micronics
9089;Star Stainless Screw
10770;StarBoard
13342;STARCHIPS TECHNOLOGY
5033;Starconn
11391;Starfrit
6750;Starled
13363;STARPOWER
932;Starrett
3839;Start International
1791;Startech
1971;State of the Art
4554;State Tool
5129;Statech Systems
2486;Statek
2079;Stateo
3812;Static Control Components
3621;Static Dynamics
2134;Static Solutions
3813;Static Technologies
742;Staticide
4250;Statico
13230;StaticTek
4597;Staticworx
1512;Status
11967;Staubli
9945;Stauff
13879;STB-GH-TEC
5706;STC
9227;Stearns
933;Steatite
3240;STEC
9473;Steel & O'Brien
5844;Steel City
9474;Steel Grip
6991;Steel King
2824;Steelcraft Automotive
9486;Steele Canvas
10211;Steelman
5823;SteelSeries
8308;Steffen
934;Stego
11258;Stein World
2243;Steinbach & Vollmann
14314;Steinberg Systems
353;Steinel
6164;Steiner Industries
11155;Steiner Optics
14870;STEIPU
8946;Stelco
6613;Stella
3305;Stellar Labs
4412;Stelvio
8549;Stencil Ease
7863;Stenner Pump
3608;Stens
10102;Step'n Components
5051;Stephenson Gobin
4439;Steren
3385;Sterling Electric
11291;Sterling Furniture
7837;Sterling Plumbing
1513;Sterling Precision
3326;Sterling ProMeasure Systems
11564;Sterling Publishing
6554;Sterling Rope
13551;Sterling Seal & Supply
3605;Sterling Wire & Cable
4369;Stetco
2027;Stetron
935;Stettner
11652;Steute
10426;Stevens Arnold
8529;Steves & Sons
593;Steward
1758;Steward Warner
15086;Stewart Audio
594;Stewart Connector
9426;Stewart Warner
10058;STI
4176;STI Electronics
14466;STI Vibration Monitoring
7521;Sticklers
7989;Stiebel Eltron
4286;Stig Ravn
13415;Stig Wahlström
9982;Stillman
3704;Stimpson
8682;Stir-Pak
5518;STK Electronics
355;STMicroelectronics
12974;STMicroelectronics SCT
11621;StockAIG
8232;Stocko Contact
7514;Stockwell Scientific
8300;Stonco
11254;Stone County Ironworks
13275;Stonecold
2202;Stoner
6773;Stonestreet One
3143;Stontronics
5446;Stop-choc
2553;StorCase
10826;Storch
356;Storm Interface
5638;Stranco
4811;Strapubox
7582;Stratos
6926;Strauss
357;Streamlight
2987;Street & Performance Electronics
2728;Street Scene
9192;Stren-Flex
3850;Stripall
12381;Stroco Manufacturing
10086;Stromberg
6830;Strong Hold Products
13539;STRONGLINK
11182;Structural Concepts
8060;Structural Plastics
5227;Structured Cable Products
358;Struthers-Dunn
11835;Stuart
5892;Sturgeon Bay
3817;Sturtevant Richmont
11800;Stäubli
7035;Su'scon
11284;Sub-Zero Appliances
8086;Suburban Tool
5044;SUCO
1120;SUD
7158;Suflex
4958;Sugatsune
3147;Suhner
595;Sullins
10488;Sulzer
596;Sumida
2350;Sumito
9289;Sumitomo 3M
3091;Sumitomo Electric
3851;Sumitube
11240;Summit Appliances
2442;Summit Electronics
11600;Summit Treestands
14049;SUN Automation
4355;SUN Electronic Industries
2581;Sun Microsystems
13191;Sun Rise
936;Sunbank
13541;SUNBEST
359;Sunbrite
8193;SunBriteTV
10915;Suncast
8010;Suncourt
14440;Sundaya
10528;Sundisc
4501;Sundove Industrial
10431;Sundplast
9224;Sundström
10098;Sunex Tools
6055;SunForce
7339;Sungjin C&T
13313;SUNGMUN
10888;Sungold
4127;Sunhayato
4859;Sunix
13683;SUNKER
2085;SunLED
14673;SUNLIGHT
10524;Sunlite
6320;Sunlord
15156;Sunltech
14658;Sunmate
1928;Sunnex
11286;Sunny Designs
12011;Sunny Electronics
360;Sunon Fans
11670;Sunonwealth
1885;Sunpower
13513;SUNPU LED
9174;Sunray
7331;Sunrich Technology
12383;SUNS
14031;SUNSONG
9086;Sunstone Circuits
5365;Suntan
7016;Suntech
6778;Suntsu
12948;Suntsu Electronics
3422;Sunx
5684;Supco
14733;SUPER
8668;Super Glove
6076;Super Glue
8088;Super Lube
11036;Super Met-Al
3464;Super Micro Computer
11489;Super Power Supply
7001;Super Sweep
1834;Super Talent
4625;Super Tool
7167;Super-Temp
2829;Superchips
10067;Supercool
361;Superior Electric
6580;Superior Essex
4943;Superior Felt & Filtration
8672;Superior Glove Works
4932;Superior Manufacturing Group
12937;Superior Sensor Technology
6174;Superior Tool
6795;Superior Uniform
7530;Superior Washer
2879;Superlift
1797;Supermicro
11339;Supersonic Inc.
2872;SuperSprings
5852;Superstrut
5038;Superswitch
5786;Supertech
720;Supertex
6016;Supertronic
6944;Superwinch
5731;Suplet
14849;Supplynet
10021;Sur-Seal
6622;Sura Magnets
13707;Suran
2820;Surco
10510;Sure Electronics
7976;Sure Flame
8166;Sure Power
937;Sure Seal
8397;Sure-Foot Industries
7053;Surebond
7052;Surebonder
7980;SureFire
12594;SureHold
5481;Surelight
2282;Surge Components
14853;Surging
8711;Survivair
11245;Surya
5521;Susco
13424;SUSPA
8673;Sussman
597;Susumu
12815;Susumu SCT
6459;Sutong Tire
5804;Suttle
7024;Suyin
4256;Suzuki Latex
4376;SV Microwave
8192;SVAT Electronics
3904;SVTronics
5059;Swagelok
3954;Swann Security
8891;Swann-Morton
1040;Swanstrom Tools
12219;Sweetbox
9123;Swift
10533;Swift Green
9012;Swingline
8285;Swiss Tech
3609;Swissbit AG
10365;SwissGear
6631;Swisstac
15079;SWIT
12714;Switch Components
9316;Switch Science
362;Switchcraft
7791;Switchcraft / Conxall
1514;Switched Mode
13738;SWITRONIC
5938;Switronix
5580;Swivel Storage Solutions
13429;SWIZA
14193;SXN
1813;Syba
11213;Sygonix
14114;Sykes-Pickavant
11181;Sylvan Ridge
283;Sylvania
7325;Symantec
7583;Symbios
9375;SymbioSys
2347;SYMBOL TECHNOLOGIES
3644;SymCom
8656;Symmetry
8539;Symmons
3058;Synapse Wireless
12153;Synaptics
6312;Synatel Instrumentation
1515;Synchroflex
6972;Synco Chemical
2007;Synergistic Technology Solutions
10423;Synergy Scientech
7887;Synflex
8307;Synology
14737;Synoxo
1937;Synqor
4384;SynSemi
2131;Synton
136;Sypris
2071;Syracuse Relays
6422;Syrelec
3442;System Level Solutions
7954;System Sensor
11180;Systematix
9185;Systemax
2561;Systium
1910;T&B
1643;T&B Terminals
8103;T&S Brass
5612;T&S Equipment
938;T-Bar
4107;T-Global Technology
10757;T.W. Evans Cordage
6595;T3 Innovation
6570;TAB Components
6801;TableCraft
14542;Tabor Electronics
6190;TACBeam
8978;Taco
8979;Tacony
12466;Tactix
13828;Tacwise
5989;Tad Components
363;Tadiran
14621;TAE(Zhejiang Abel Elec)
3001;Taehwatrans
4486;Taerosol
3592;Tag-Connect
14186;Tagore Technology
5785;Tai Ohm
3065;Tai Tech
4344;Tai Yip Electrical
5501;Tai-Saw Technology
13649;TAI-SHING
12053;Taica
3975;Taicom
3977;Taicon
5784;Taiko
14430;Taimag
3493;Taitien
2238;Taitron
4574;Taitsu
4124;Taiwan King Pin Terminal
722;Taiwan Semiconductor
7168;Taiwan Shin Shin Computer
14155;Taiwan Yun Lin Electronic
4484;Taiway Electronics Components
4126;Taiyo Electric Industry
598;Taiyo Yuden
1534;Tajimi Electronics
11811;Tak Hing Manufacturing
4105;Takachi
5323;Takagi
2068;Takamisawa
4874;Takbro
6868;Takron
9792;Talboys
6344;Tallygenicom
4452;Tallysman Wireless
11816;Talon Communications
10572;Talon Precision Tooling
10343;Talon Trax
4512;Tamadevice
9360;Tamagawa Seiki
2328;Tamiya
5413;Tamperproof Screw
1517;Tamron
599;Tamura
6500;Tanaka
5720;Tanaka Sangyo
12266;Tancap Technology
5830;Tandberg Data
11662;Tangio Printed Electronics
5403;Tanis
939;Tansistor
2499;Tansitor
3495;Taoglas
723;TAOS
6981;Tap Magic
6816;Tapco
5536;Tape Innovations
10779;Tape Logic
9122;Tape Wrangler
3697;TapeCase
364;Tapeswitch
1699;Taplock
7957;Tapmatic
6748;Tappan Wire
9952;Tapper Sealing Technology
1667;Tapping Screws
1792;Targus
9280;Tarifold USA
7048;Tascam
6078;Tasco
10752;Task Tools
9662;Tasker
14128;Tata Green Batteries
12015;Tateyama Kagaku Industry
7405;Tattler
3410;Tauber Electronics
4269;Taunuslicht
14935;TAW Electronics, Inc.
1731;Tayio
11505;Taylor & Francis Group
2719;Taylor Cable
6188;Taylor Precision Products
5868;Taymac
9221;Taymor
8272;TB Davies
9107;TB Electrical
4942;TB Wood's
5041;TBA Electro Conductive
8847;TCC Electronics
5617;TCI
5637;TCI Precision Metals
14151;TCM
5190;TCP International
14891;TCWIN
4243;TDE Instruments
600;TDK
8355;TDK-EPC
2588;TDK-Lambda
11926;TDK-Micronas
14657;TDPOWER
3790;TE Connectivity
8;TE Connectivity
6661;TE Connectivity / Agastat
7737;TE Connectivity / Alcoswitch
6573;TE Connectivity / AMP
8336;TE Connectivity / Augat
8339;TE Connectivity / Axicom
6646;TE Connectivity / Buchanan
7789;TE Connectivity / CII
7799;TE Connectivity / Citec
8345;TE Connectivity / COEV
6645;TE Connectivity / Corcom
9115;TE Connectivity / DEUTSCH
15268;TE Connectivity / DRI Relays
8919;TE Connectivity / Elcon
12748;TE Connectivity / Entrelec
15135;TE Connectivity / Hartman
7777;TE Connectivity / Holsworthy
6660;TE Connectivity / Kilovac
9514;TE Connectivity / Madison Cable
7798;TE Connectivity / Midtex
7795;TE Connectivity / Neohm
6647;TE Connectivity / P&B
9515;TE Connectivity / Products Unlimited
6574;TE Connectivity / Raychem
9310;TE Connectivity / Schrack
9503;TE Connectivity / Waldom
13988;TE Connectivity Ltd.
4685;TE-CO
1518;Teac
11354;Team Group
3893;Teapo
6897;TEARepair
13035;Tec-Cut
2232;Tecate Group
601;Teccor
8963;TECGEN
2253;Tech Data
10382;Tech Products
14649;Tech Public
8170;Tech Tent
6446;Tech Time
2139;Tech Wear
12985;Tech-Etch
9411;Techair
8172;TechChoice
10402;Techcode
940;Techcon
1041;Techcon Systems
7803;TechFaith
3537;Techflex
14620;TECHFUSE
5180;Techlite Insulation
13992;TECHLOGIX NETWORX
14242;Technaxx
8685;Techne
6220;Technexion
13033;Techni-Stat
10593;Techni-tool
5184;TechNiche International
10485;TechNiGlove
8729;Techniks
8746;Techniweld
1061;Techno
10128;Technokabel
14038;Technoline
7578;Technology Research Corp
3585;Techpower
365;TechSpray
8069;Techstar
1042;TechTools
3511;Techwell
1480;Techwin
9632;Tecknet
5973;TecNec
9153;TecNec Panels & Wall Plates
14357;Tecnomatic
3111;Teco Westinghouse
1519;Tectite
10740;Tectonic Elements
13005;Tectran
5805;Tectrol
10315;TECTUS
12005;TEDCO Toys
5857;Teddico/BWF
1520;Tedea Huntleigh
6277;TeeJet
14366;TEGAM
1521;Tehalit
4476;Teikoku Tsushin Kogyo
4508;Teishin Electric
3685;TEK Industries
14344;Tek-Trol
7411;Teka
7669;Tekcell
4189;Tekmos
3706;Teknational
4271;Teko Enclosures
13211;TEKON
10187;Teks
11642;TekSupply
13512;TEKTELIC
10159;Tekton
366;Tektronix
2018;Telaire
11082;Telaire/Amphenol
5743;Telco Sensors
11771;Telcodium
9298;TelCom
3026;TELE
14364;TELE Controls
4333;Tele-Fonika
5975;Telecast Fiber Systems
9099;Telechips
1734;Telecom
13805;TELECONNECT GMBH
7598;Telecontrolli
5996;Telecrafter
8130;Teledyne
5491;Teledyne Lecroy
367;Teledyne Relays
1062;Telefunken
3520;Telegesis
3880;Telegärtner
1522;Telematic
368;Telemecanique
13674;TELEORIGIN
12307;Telepower
13370;Teleste
941;Telex
13779;Telic AG
14400;Telink
3218;Telit
3701;Telkoor
369;Tellurex
14461;Telonic Berkeley
7731;Telpod
2022;Teltone
5447;Teltonika
3807;Temex
3356;TEMIC
5351;Temp-Flex
1523;Tempatron
4686;Tempco
5189;Tempest Technology
11121;Tempil
12618;Tempo Communications
13072;Temprel Inc
9463;Tempshield
6494;Tenax
3938;Tenergy
13482;Teng Tools
942;Tenma
13299;TENMARS
13608;TENMEX
8381;Tennant
6124;Tennessee Mat
4929;Tennsco
8202;Tensabarrier
4936;Tensator
3510;Tensility
1969;Tensolite
4903;Tente
1524;Tentel
7068;Teonex
5434;Tepro
10436;Tera Grand
12915;Terabee
15060;Teradek
2230;Teradyne
2554;Terasic Technologies
1525;Terk Technologies
13725;Termik
1526;Terminal
5080;Teroson
13378;Terra
3489;TerraLUX
8217;TerraWave
5091;Terrax
5243;Terry Tool
